Animal,Mother,MotherFw,MotherCw,Father,FatherFw,FatherCw,F1Sex,F1Fw,F1Cw,numCwParents,density
F1.212,F.CC39,NwFw,2,M.CC29,Fw,4,F,,1,2,433
F1.213,F.CC39,NwFw,2,M.CC29,Fw,4,F,,1,2,433
F1.214,F.CC39,NwFw,2,M.CC29,Fw,4,F,,4,2,433
F1.215,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,4,1,124
F1.216,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,2,1,124
F1.217,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,2,1,124
F1.218,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,0,1,124
F1.219,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,3,1,124
F1.220,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,2,1,124
F1.221,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,6,1,124
F1.222,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,0,1,124
F1.223,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,1,1,124
F1.224,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,2,1,124
F1.225,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,5,1,124
F1.226,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,5,1,124
F1.227,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,0,1,124
F1.228,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,4,1,124
F1.229,F.CC55,NwNw,0,M.CC30,Nw,6,M,Nw,2,1,124
F1.230,F.CC55,NwNw,0,M.CC30,Nw,6,F,,1,1,124
F1.231,F.CC55,NwNw,0,M.CC30,Nw,6,F,,6,1,124
F1.232,F.CC55,NwNw,0,M.CC30,Nw,6,F,,3,1,124
F1.233,F.CC55,NwNw,0,M.CC30,Nw,6,F,,6,1,124
F1.234,F.CC55,NwNw,0,M.CC30,Nw,6,F,,6,1,124
F1.235,F.CC55,NwNw,0,M.CC30,Nw,6,F,,1,1,124
F1.236,F.CC55,NwNw,0,M.CC30,Nw,6,F,,1,1,124
F1.237,F.CC55,NwNw,0,M.CC30,Nw,6,F,,2,1,124
F1.238,F.CC55,NwNw,0,M.CC30,Nw,6,F,,3,1,124
F1.239,F.CC55,NwNw,0,M.CC30,Nw,6,F,,2,1,124
F1.240,F.CC55,NwNw,0,M.CC30,Nw,6,F,,3,1,124
F1.241,F.CC55,NwNw,0,M.CC30,Nw,6,F,,2,1,124
F1.242,F.CC55,NwNw,0,M.CC30,Nw,6,F,,3,1,124
F1.243,F.CC55,NwNw,0,M.CC30,Nw,6,F,,1,1,124
F1.244,F.CC55,NwNw,0,M.CC30,Nw,6,F,,2,1,124
F1.245,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,6,1,35
F1.246,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,0,1,35
F1.247,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,0,1,35
F1.248,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,5,1,35
F1.249,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,6,1,35
F1.250,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,2,1,35
F1.251,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,0,1,35
F1.252,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,2,1,35
F1.253,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,1,1,35
F1.254,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,1,1,35
F1.255,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,4,1,35
F1.256,F.CC107,NwNw,0,M.CC31,Fw,6,M,Nw,1,1,35
F1.257,F.CC107,NwNw,0,M.CC31,Fw,6,F,,5,1,35
F1.258,F.CC107,NwNw,0,M.CC31,Fw,6,F,,6,1,35
F1.259,F.CC107,NwNw,0,M.CC31,Fw,6,F,,1,1,35
F1.260,F.CC107,NwNw,0,M.CC31,Fw,6,F,,3,1,35
F1.261,F.CC107,NwNw,0,M.CC31,Fw,6,F,,3,1,35
F1.262,F.CC107,NwNw,0,M.CC31,Fw,6,F,,4,1,35
F1.263,F.CC107,NwNw,0,M.CC31,Fw,6,F,,3,1,35
F1.264,F.CC107,NwNw,0,M.CC31,Fw,6,F,,7,1,35
F1.265,F.CC107,NwNw,0,M.CC31,Fw,6,F,,4,1,35
F1.266,F.CC107,NwNw,0,M.CC31,Fw,6,F,,6,1,35
F1.267,F.CC107,NwNw,0,M.CC31,Fw,6,F,,0,1,35
F1.268,F.CC107,NwNw,0,M.CC31,Fw,6,F,,8,1,35
F1.269,F.CC107,NwNw,0,M.CC31,Fw,6,F,,0,1,35
F1.270,F.CC107,NwNw,0,M.CC31,Fw,6,F,,6,1,35
F1.271,F.CC107,NwNw,0,M.CC31,Fw,6,F,,2,1,35
F1.272,F.CC50,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,348
F1.273,F.CC50,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,348
F1.274,F.CC50,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,348
F1.275,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.276,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.277,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.278,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.279,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.280,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.281,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.282,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.283,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.284,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.285,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.286,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.287,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.288,F.CC50,NwNw,0,M.CC1,Fw,0,F,,0,0,348
F1.289,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.290,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.291,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.292,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.293,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.294,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.295,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.296,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.297,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.298,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.299,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.300,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.301,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.302,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.303,F.CC29,FwFw,0,M.CC8,Nw,0,M,Fw,0,0,490
F1.304,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.305,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.306,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.307,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.308,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.309,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.310,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.311,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.312,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.313,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.314,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.315,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.316,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.317,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.318,F.CC29,FwFw,0,M.CC8,Nw,0,F,,0,0,490
F1.319,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.320,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.321,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.322,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.323,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.324,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.325,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.326,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.327,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.328,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.329,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,2,0,71
F1.330,F.CC43,NwFw,0,M.CC9,Fw,0,M,Fw,2,0,71
F1.331,F.CC43,NwFw,0,M.CC9,Fw,0,M,Nw,0,0,71
F1.332,F.CC43,NwFw,0,M.CC9,Fw,0,M,Fw,0,0,71
F1.333,F.CC43,NwFw,0,M.CC9,Fw,0,M,Fw,0,0,71
F1.334,F.CC43,NwFw,0,M.CC9,Fw,0,F,,0,0,71
F1.335,F.CC43,NwFw,0,M.CC9,Fw,0,F,,0,0,71
F1.336,F.CC43,NwFw,0,M.CC9,Fw,0,F,,2,0,71
F1.337,F.CC43,NwFw,0,M.CC9,Fw,0,F,,1,0,71
F1.338,F.CC43,NwFw,0,M.CC9,Fw,0,F,,4,0,71
F1.339,F.CC43,NwFw,0,M.CC9,Fw,0,F,,1,0,71
F1.340,F.CC43,NwFw,0,M.CC9,Fw,0,F,,0,0,71
F1.341,F.CC43,NwFw,0,M.CC9,Fw,0,F,,5,0,71
F1.342,F.CC43,NwFw,0,M.CC9,Fw,0,F,,0,0,71
F1.343,F.CC43,NwFw,0,M.CC9,Fw,0,F,,0,0,71
F1.344,F.CC43,NwFw,0,M.CC9,Fw,0,F,,2,0,71
F1.345,F.CC43,NwFw,0,M.CC9,Fw,0,F,,1,0,71
F1.346,F.CC43,NwFw,0,M.CC9,Fw,0,F,,0,0,71
F1.347,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,3,1,121
F1.348,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,3,1,121
F1.349,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,4,1,121
F1.350,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,2,1,121
F1.351,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,0,1,121
F1.352,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,2,1,121
F1.353,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,3,1,121
F1.354,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,2,1,121
F1.355,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,2,1,121
F1.356,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,3,1,121
F1.357,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,0,1,121
F1.358,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,0,1,121
F1.359,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,4,1,121
F1.360,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,6,1,121
F1.361,F.CC5,NwNw,5,M.CC12,Nw,0,M,Nw,0,1,121
F1.362,F.CC5,NwNw,5,M.CC12,Nw,0,F,,5,1,121
F1.363,F.CC5,NwNw,5,M.CC12,Nw,0,F,,4,1,121
F1.364,F.CC5,NwNw,5,M.CC12,Nw,0,F,,3,1,121
F1.365,F.CC5,NwNw,5,M.CC12,Nw,0,F,,2,1,121
F1.366,F.CC5,NwNw,5,M.CC12,Nw,0,F,,1,1,121
F1.367,F.CC5,NwNw,5,M.CC12,Nw,0,F,,0,1,121
F1.368,F.CC5,NwNw,5,M.CC12,Nw,0,F,,5,1,121
F1.369,F.CC5,NwNw,5,M.CC12,Nw,0,F,,2,1,121
F1.370,F.CC5,NwNw,5,M.CC12,Nw,0,F,,2,1,121
F1.371,F.CC5,NwNw,5,M.CC12,Nw,0,F,,3,1,121
F1.372,F.CC5,NwNw,5,M.CC12,Nw,0,F,,4,1,121
F1.373,F.CC5,NwNw,5,M.CC12,Nw,0,F,,1,1,121
F1.374,F.CC5,NwNw,5,M.CC12,Nw,0,F,,4,1,121
F1.375,F.CC5,NwNw,5,M.CC12,Nw,0,F,,0,1,121
F1.376,F.CC5,NwNw,5,M.CC12,Nw,0,F,,0,1,121
F1.377,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,4,1,338
F1.378,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.379,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.380,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,1,1,338
F1.381,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.382,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.383,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.384,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.385,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,2,1,338
F1.386,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,4,1,338
F1.387,F.CC7,NwNw,6,M.CC14,Nw,0,M,Nw,0,1,338
F1.388,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.389,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.390,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.391,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.392,F.CC7,NwNw,6,M.CC14,Nw,0,F,,6,1,338
F1.393,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.394,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.395,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.396,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.397,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.398,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.399,F.CC7,NwNw,6,M.CC14,Nw,0,F,,1,1,338
F1.400,F.CC7,NwNw,6,M.CC14,Nw,0,F,,1,1,338
F1.401,F.CC7,NwNw,6,M.CC14,Nw,0,F,,3,1,338
F1.402,F.CC7,NwNw,6,M.CC14,Nw,0,F,,0,1,338
F1.403,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,3,1,65
F1.404,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,2,1,65
F1.405,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,2,1,65
F1.406,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,0,1,65
F1.407,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,1,1,65
F1.408,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,0,1,65
F1.409,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,0,1,65
F1.410,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,4,1,65
F1.411,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,1,1,65
F1.412,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,0,1,65
F1.413,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,1,1,65
F1.414,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,0,1,65
F1.415,F.CC9,FwFw,3,M.CC16,Nw,0,M,Fw,0,1,65
F1.416,F.CC9,FwFw,3,M.CC16,Nw,0,F,,4,1,65
F1.417,F.CC9,FwFw,3,M.CC16,Nw,0,F,,1,1,65
F1.418,F.CC9,FwFw,3,M.CC16,Nw,0,F,,2,1,65
F1.419,F.CC9,FwFw,3,M.CC16,Nw,0,F,,2,1,65
F1.420,F.CC9,FwFw,3,M.CC16,Nw,0,F,,3,1,65
F1.421,F.CC9,FwFw,3,M.CC16,Nw,0,F,,0,1,65
F1.422,F.CC9,FwFw,3,M.CC16,Nw,0,F,,2,1,65
F1.423,F.CC9,FwFw,3,M.CC16,Nw,0,F,,2,1,65
F1.424,F.CC9,FwFw,3,M.CC16,Nw,0,F,,0,1,65
F1.425,F.CC9,FwFw,3,M.CC16,Nw,0,F,,3,1,65
F1.426,F.CC9,FwFw,3,M.CC16,Nw,0,F,,0,1,65
F1.427,F.CC9,FwFw,3,M.CC16,Nw,0,F,,2,1,65
F1.428,F.CC9,FwFw,3,M.CC16,Nw,0,F,,0,1,65
F1.429,F.CC9,FwFw,3,M.CC16,Nw,0,F,,0,1,65
F1.430,F.CC9,FwFw,3,M.CC16,Nw,0,F,,1,1,65
F1.431,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.432,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,0,1,442
F1.433,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,2,1,442
F1.434,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,3,1,442
F1.435,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,1,1,442
F1.436,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,2,1,442
F1.437,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,0,1,442
F1.438,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.439,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.440,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,0,1,442
F1.441,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.442,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.443,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.444,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,2,1,442
F1.445,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.446,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.447,F.CC17,NwFw,1,M.CC19,Fw,0,F,,6,1,442
F1.448,F.CC17,NwFw,1,M.CC19,Fw,0,F,,1,1,442
F1.449,F.CC17,NwFw,1,M.CC19,Fw,0,F,,1,1,442
F1.450,F.CC17,NwFw,1,M.CC19,Fw,0,F,,1,1,442
F1.451,F.CC17,NwFw,1,M.CC19,Fw,0,F,,4,1,442
F1.452,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.453,F.CC17,NwFw,1,M.CC19,Fw,0,F,,2,1,442
F1.454,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.455,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.456,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.457,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.458,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.459,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.460,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.461,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,5,2,290
F1.462,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,5,2,290
F1.463,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.464,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.465,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,1,2,290
F1.466,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,6,2,290
F1.467,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,4,2,290
F1.468,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.469,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,6,2,290
F1.470,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,5,2,290
F1.471,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.472,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,3,2,290
F1.473,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.474,F.CC16,NwNw,5,M.CC26,Nw,6,M,Nw,0,2,290
F1.475,F.CC16,NwNw,5,M.CC26,Nw,6,F,,6,2,290
F1.476,F.CC16,NwNw,5,M.CC26,Nw,6,F,,4,2,290
F1.477,F.CC16,NwNw,5,M.CC26,Nw,6,F,,5,2,290
F1.478,F.CC16,NwNw,5,M.CC26,Nw,6,F,,6,2,290
F1.479,F.CC16,NwNw,5,M.CC26,Nw,6,F,,7,2,290
F1.480,F.CC16,NwNw,5,M.CC26,Nw,6,F,,4,2,290
F1.481,F.CC16,NwNw,5,M.CC26,Nw,6,F,,8,2,290
F1.482,F.CC16,NwNw,5,M.CC26,Nw,6,F,,6,2,290
F1.483,F.CC16,NwNw,5,M.CC26,Nw,6,F,,6,2,290
F1.484,F.CC16,NwNw,5,M.CC26,Nw,6,F,,5,2,290
F1.485,F.CC16,NwNw,5,M.CC26,Nw,6,F,,0,2,290
F1.486,F.CC16,NwNw,5,M.CC26,Nw,6,F,,4,2,290
F1.487,F.CC16,NwNw,5,M.CC26,Nw,6,F,,4,2,290
F1.488,F.CC16,NwNw,5,M.CC26,Nw,6,F,,8,2,290
F1.489,F.CC16,NwNw,5,M.CC26,Nw,6,F,,0,2,290
F1.490,F.CC77,NwNw,0,M.CC37,Fw,4,M,Nw,4,1,267
F1.491,F.CC77,NwNw,0,M.CC37,Fw,4,M,Nw,3,1,267
F1.492,F.CC77,NwNw,0,M.CC37,Fw,4,M,Nw,5,1,267
F1.493,F.CC77,NwNw,0,M.CC37,Fw,4,M,Nw,5,1,267
F1.494,F.CC77,NwNw,0,M.CC37,Fw,4,M,Nw,4,1,267
F1.495,F.CC77,NwNw,0,M.CC37,Fw,4,F,,3,1,267
F1.496,F.CC77,NwNw,0,M.CC37,Fw,4,F,,8,1,267
F1.497,F.CC77,NwNw,0,M.CC37,Fw,4,F,,7,1,267
F1.498,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,2,1,49
F1.499,F.CC41,NwFw,3,M.CC13,Fw,0,M,Nw,1,1,49
F1.500,F.CC41,NwFw,3,M.CC13,Fw,0,M,Nw,0,1,49
F1.501,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,0,1,49
F1.502,F.CC41,NwFw,3,M.CC13,Fw,0,M,Nw,4,1,49
F1.503,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,0,1,49
F1.504,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,3,1,49
F1.505,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,4,1,49
F1.506,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,1,1,49
F1.507,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,4,1,49
F1.508,F.CC41,NwFw,3,M.CC13,Fw,0,M,Fw,6,1,49
F1.509,F.CC41,NwFw,3,M.CC13,Fw,0,M,Nw,6,1,49
F1.510,F.CC41,NwFw,3,M.CC13,Fw,0,M,Nw,0,1,49
F1.511,F.CC41,NwFw,3,M.CC13,Fw,0,M,Nw,4,1,49
F1.512,F.CC41,NwFw,3,M.CC13,Fw,0,F,,2,1,49
F1.513,F.CC41,NwFw,3,M.CC13,Fw,0,F,,2,1,49
F1.514,F.CC41,NwFw,3,M.CC13,Fw,0,F,,0,1,49
F1.515,F.CC41,NwFw,3,M.CC13,Fw,0,F,,2,1,49
F1.516,F.CC41,NwFw,3,M.CC13,Fw,0,F,,3,1,49
F1.517,F.CC41,NwFw,3,M.CC13,Fw,0,F,,4,1,49
F1.518,F.CC41,NwFw,3,M.CC13,Fw,0,F,,3,1,49
F1.519,F.CC41,NwFw,3,M.CC13,Fw,0,F,,5,1,49
F1.520,F.CC41,NwFw,3,M.CC13,Fw,0,F,,0,1,49
F1.521,F.CC41,NwFw,3,M.CC13,Fw,0,F,,5,1,49
F1.522,F.CC41,NwFw,3,M.CC13,Fw,0,F,,7,1,49
F1.523,F.CC41,NwFw,3,M.CC13,Fw,0,F,,0,1,49
F1.524,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,3,2,509
F1.525,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,0,2,509
F1.526,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,2,2,509
F1.527,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,6,2,509
F1.528,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,6,2,509
F1.529,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,3,2,509
F1.530,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,4,2,509
F1.531,F.CC68,NwNw,1,M.CC25,Fw,3,M,Nw,3,2,509
F1.532,F.CC68,NwNw,1,M.CC25,Fw,3,F,,5,2,509
F1.533,F.CC68,NwNw,1,M.CC25,Fw,3,F,,0,2,509
F1.534,F.CC68,NwNw,1,M.CC25,Fw,3,F,,6,2,509
F1.535,F.CC68,NwNw,1,M.CC25,Fw,3,F,,6,2,509
F1.536,F.CC68,NwNw,1,M.CC25,Fw,3,F,,6,2,509
F1.537,F.CC68,NwNw,1,M.CC25,Fw,3,F,,6,2,509
F1.538,F.CC68,NwNw,1,M.CC25,Fw,3,F,,5,2,509
F1.539,F.CC68,NwNw,1,M.CC25,Fw,3,F,,5,2,509
F1.540,F.CC68,NwNw,1,M.CC25,Fw,3,F,,4,2,509
F1.541,F.CC68,NwNw,1,M.CC25,Fw,3,F,,0,2,509
F1.542,F.CC68,NwNw,1,M.CC25,Fw,3,F,,5,2,509
F1.543,F.CC68,NwNw,1,M.CC25,Fw,3,F,,4,2,509
F1.544,F.CC68,NwNw,1,M.CC25,Fw,3,F,,4,2,509
F1.545,F.CC68,NwNw,1,M.CC25,Fw,3,F,,5,2,509
F1.546,F.CC68,NwNw,1,M.CC25,Fw,3,F,,3,2,509
F1.547,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.548,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.549,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.550,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.551,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.552,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.553,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.554,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
F1.555,F.CC2,NwFw,0,M.CC2,Nw,0,M,Nw,0,0,358
